GEO,FREQ,TIME_PERIOD,POPREF_MEASURE,OBS_VALUE_NIVEAU
2025-COM-08026,A,2023,PTOT,316.0
2025-ARR-775,A,2023,PTOT,478250.0
2025-ARR-331,A,2023,PTOT,97727.0
2025-ARR-675,A,2023,PMUN,160993.0
2025-ARR-602,A,2023,PTOT,132720.0
2025-ARR-613,A,2023,PMUN,83629.0
2025-ARR-682,A,2023,PTOT,214973.0
2025-ARR-142,A,2023,PTOT,410534.0
2025-ARR-784,A,2023,PMUN,423376.0
2025-ARR-594,A,2023,PMUN,370983.0
2025-ARR-741,A,2023,PTOT,306005.0
2025-ARR-9743,A,2023,PMUN,131262.0
2025-ARR-461,A,2023,PTOT,76366.0
2025-REG-27,A,2023,PCAP,69982.0
2025-COM-01046,A,2023,PMUN,889.0
2025-DEP-72,A,2023,PCAP,12494.0
2025-DEP-91,A,2023,PTOT,1351891.0
2025-COM-01004,A,2023,PMUN,15934.0
2025-COM-01245,A,2023,PTOT,963.0
2025-DEP-10,A,2023,PMUN,310447.0
2025-REG-28,A,2023,PTOT,3415447.0
2025-DEP-56,A,2023,PTOT,804597.0
2025-DEP-07,A,2023,PTOT,342599.0
2025-DEP-12,A,2023,PCAP,9804.0
2025-DEP-93,A,2023,PMUN,1704316.0
2025-COM-02828,A,2023,PCAP,1.0
2025-COM-02829,A,2023,PTOT,46.0
2025-COM-02757,A,2023,PMUN,505.0
2025-COM-02730,A,2023,PTOT,277.0
2025-COM-02754,A,2023,PTOT,189.0
2025-COM-02699,A,2023,PTOT,269.0
2025-COM-02737,A,2023,PTOT,555.0
2025-COM-03025,A,2023,PCAP,24.0
2025-COM-02813,A,2023,PTOT,269.0
2025-COM-02832,A,2023,PCAP,3.0
2025-COM-03002,A,2023,PCAP,9.0
2025-COM-02697,A,2023,PMUN,384.0
2025-COM-08445,A,2023,PCAP,6.0
2025-COM-08494,A,2023,PMUN,447.0
2025-COM-08482,A,2023,PTOT,104.0
2025-COM-08481,A,2023,PCAP,7.0
2025-COM-09029,A,2023,PTOT,132.0
2025-COM-09296,A,2023,PTOT,162.0
2025-COM-09011,A,2023,PCAP,1.0
2025-COM-08466,A,2023,PMUN,74.0
2025-COM-09049,A,2023,PCAP,3.0
2025-COM-08401,A,2023,PTOT,222.0
2025-COM-09026,A,2023,PMUN,144.0
2025-COM-08408,A,2023,PCAP,12.0
2025-COM-02101,A,2023,PMUN,170.0
2025-COM-02130,A,2023,PTOT,207.0
2025-COM-02018,A,2023,PMUN,2472.0
2025-COM-02067,A,2023,PTOT,210.0
2025-COM-02020,A,2023,PMUN,456.0
2025-COM-02109,A,2023,PTOT,470.0
2025-COM-02016,A,2023,PTOT,216.0
2025-COM-02041,A,2023,PTOT,796.0
2025-COM-02110,A,2023,PMUN,2248.0
2025-COM-02164,A,2023,PMUN,323.0
2025-COM-02157,A,2023,PCAP,21.0
2025-COM-01448,A,2023,PCAP,14.0
2025-COM-02238,A,2023,PCAP,31.0
2025-COM-02264,A,2023,PCAP,7.0
2025-COM-02193,A,2023,PCAP,1.0
2025-COM-02213,A,2023,PMUN,306.0
2025-COM-02330,A,2023,PMUN,463.0
2025-COM-02237,A,2023,PMUN,1472.0
2025-COM-02200,A,2023,PTOT,99.0
2025-COM-02307,A,2023,PCAP,99.0
2025-COM-02316,A,2023,PMUN,130.0
2025-COM-02269,A,2023,PTOT,150.0
2025-COM-02327,A,2023,PMUN,166.0
2025-COM-02290,A,2023,PMUN,2691.0
2025-COM-09082,A,2023,PCAP,8.0
2025-COM-09102,A,2023,PTOT,187.0
2025-COM-09119,A,2023,PTOT,533.0
2025-COM-09221,A,2023,PTOT,250.0
2025-COM-09200,A,2023,PMUN,99.0
2025-COM-09164,A,2023,PTOT,491.0
2025-COM-09200,A,2023,PTOT,102.0
2025-COM-09195,A,2023,PCAP,0.0
2025-COM-09238,A,2023,PCAP,15.0
2025-COM-09078,A,2023,PCAP,0.0
2025-COM-09211,A,2023,PMUN,116.0
2025-COM-09220,A,2023,PTOT,160.0
2025-COM-03142,A,2023,PCAP,3.0
2025-COM-03135,A,2023,PTOT,404.0
2025-COM-03173,A,2023,PTOT,1125.0
2025-COM-03172,A,2023,PMUN,129.0
2025-COM-03150,A,2023,PMUN,205.0
2025-COM-03154,A,2023,PCAP,8.0
2025-COM-03088,A,2023,PTOT,318.0
2025-COM-03147,A,2023,PTOT,169.0
2025-COM-03142,A,2023,PMUN,257.0
2025-COM-03163,A,2023,PMUN,679.0
2025-COM-03104,A,2023,PTOT,1131.0
2025-COM-03119,A,2023,PCAP,7.0
2025-COM-12174,A,2023,PTOT,3650.0
2025-COM-12130,A,2023,PMUN,1091.0
2025-COM-12096,A,2023,PTOT,4756.0
2025-COM-12072,A,2023,PMUN,227.0
2025-COM-12192,A,2023,PTOT,197.0
2025-COM-12073,A,2023,PMUN,636.0
2025-COM-12086,A,2023,PMUN,333.0
2025-COM-12166,A,2023,PTOT,100.0
2025-COM-12077,A,2023,PMUN,512.0
2025-COM-12103,A,2023,PCAP,6.0
2025-COM-12154,A,2023,PCAP,10.0
2025-COM-12195,A,2023,PTOT,306.0
2025-ARR-083,A,2023,PMUN,56088.0
2025-ARR-951,A,2023,PCAP,2751.0
2025-ARR-191,A,2023,PMUN,129791.0
2025-ARR-831,A,2023,PCAP,5381.0
2025-ARR-243,A,2023,PMUN,177114.0
2025-ARR-244,A,2023,PMUN,81931.0
2025-ARR-022,A,2023,PMUN,153092.0
2025-ARR-131,A,2023,PCAP,9118.0
2025-ARR-552,A,2023,PCAP,948.0
2025-ARR-301,A,2023,PMUN,156595.0
2025-ARR-353,A,2023,PMUN,649829.0
2025-ARR-932,A,2023,PCAP,3219.0
2025-COM-12258,A,2023,PMUN,1004.0
2025-COM-13011,A,2023,PMUN,264.0
2025-COM-12259,A,2023,PTOT,661.0
2025-COM-12278,A,2023,PMUN,188.0
2025-COM-13008,A,2023,PTOT,567.0
2025-COM-12292,A,2023,PMUN,421.0
2025-COM-13027,A,2023,PCAP,259.0
2025-COM-13062,A,2023,PCAP,95.0
2025-ARM-13204,A,2023,PTOT,49650.0
2025-COM-13077,A,2023,PCAP,153.0
2025-COM-13003,A,2023,PMUN,2852.0
2025-COM-13040,A,2023,PTOT,10564.0
2025-COM-14572,A,2023,PCAP,7.0
2025-COM-14457,A,2023,PCAP,1.0
2025-COM-14665,A,2023,PCAP,4.0
2025-COM-14622,A,2023,PTOT,118.0
2025-COM-14494,A,2023,PTOT,125.0
2025-COM-14578,A,2023,PMUN,1295.0
2025-COM-14582,A,2023,PMUN,688.0
2025-COM-14491,A,2023,PMUN,198.0
2025-COM-14649,A,2023,PCAP,6.0
2025-COM-14453,A,2023,PTOT,375.0
2025-COM-14676,A,2023,PCAP,13.0
2025-COM-14593,A,2023,PCAP,20.0
2025-COM-06141,A,2023,PTOT,360.0
2025-COM-06022,A,2023,PMUN,557.0
2025-COM-06069,A,2023,PTOT,51830.0
2025-COM-06039,A,2023,PCAP,10.0
2025-COM-06037,A,2023,PCAP,8.0
2025-COM-06074,A,2023,PMUN,1198.0
2025-COM-06027,A,2023,PCAP,465.0
2025-COM-07007,A,2023,PCAP,17.0
2025-COM-06068,A,2023,PTOT,376.0
2025-COM-06112,A,2023,PCAP,105.0
2025-COM-06023,A,2023,PMUN,2377.0
2025-COM-06140,A,2023,PCAP,60.0
2025-COM-07092,A,2023,PMUN,48.0
2025-COM-07051,A,2023,PMUN,652.0
2025-COM-07194,A,2023,PTOT,507.0
2025-COM-07151,A,2023,PMUN,243.0
2025-COM-07150,A,2023,PMUN,541.0
2025-COM-07170,A,2023,PTOT,315.0
2025-COM-07078,A,2023,PCAP,59.0
2025-COM-07100,A,2023,PCAP,15.0
2025-COM-07098,A,2023,PTOT,87.0
2025-COM-07031,A,2023,PCAP,12.0
2025-COM-07123,A,2023,PTOT,163.0
2025-COM-07069,A,2023,PCAP,15.0
2025-COM-11345,A,2023,PMUN,272.0
2025-COM-11425,A,2023,PMUN,1718.0
2025-COM-12004,A,2023,PMUN,437.0
2025-COM-11379,A,2023,PCAP,109.0
2025-COM-12018,A,2023,PTOT,181.0
2025-COM-11397,A,2023,PMUN,5361.0
2025-COM-11436,A,2023,PTOT,391.0
2025-COM-12051,A,2023,PMUN,312.0
2025-COM-12046,A,2023,PTOT,587.0
2025-COM-11365,A,2023,PCAP,0.0
2025-COM-11415,A,2023,PCAP,1.0
2025-COM-11367,A,2023,PTOT,924.0
2025-COM-01136,A,2023,PCAP,22.0
2025-COM-01155,A,2023,PMUN,142.0
2025-COM-01139,A,2023,PMUN,472.0
2025-COM-01107,A,2023,PTOT,145.0
2025-COM-01200,A,2023,PTOT,210.0
2025-COM-01112,A,2023,PCAP,6.0
2025-COM-01212,A,2023,PCAP,8.0
2025-COM-01117,A,2023,PCAP,5.0
2025-COM-01140,A,2023,PCAP,18.0
2025-COM-01177,A,2023,PTOT,188.0
2025-COM-01081,A,2023,PMUN,725.0
2025-COM-01189,A,2023,PTOT,1142.0
2025-COM-02658,A,2023,PCAP,5.0
2025-COM-02667,A,2023,PTOT,209.0
2025-COM-02682,A,2023,PCAP,1.0
2025-COM-02662,A,2023,PTOT,340.0
2025-COM-02604,A,2023,PTOT,78.0
2025-COM-02559,A,2023,PMUN,527.0
2025-COM-02558,A,2023,PMUN,2468.0
2025-COM-02511,A,2023,PCAP,5.0
2025-COM-02684,A,2023,PCAP,36.0
2025-COM-02662,A,2023,PMUN,335.0
2025-COM-02586,A,2023,PTOT,145.0
2025-COM-02539,A,2023,PCAP,11.0
2025-COM-10182,A,2023,PTOT,103.0
2025-COM-10164,A,2023,PTOT,702.0
2025-COM-10208,A,2023,PTOT,315.0
2025-COM-10153,A,2023,PTOT,648.0
2025-COM-10187,A,2023,PTOT,407.0
2025-COM-10110,A,2023,PMUN,594.0
2025-COM-10125,A,2023,PTOT,307.0
2025-COM-10099,A,2023,PMUN,534.0
2025-COM-10164,A,2023,PMUN,694.0
2025-COM-10136,A,2023,PCAP,1.0
2025-COM-10224,A,2023,PCAP,43.0
2025-COM-10131,A,2023,PTOT,345.0
2025-COM-10067,A,2023,PMUN,2055.0
2025-COM-10063,A,2023,PCAP,9.0
2025-COM-10041,A,2023,PTOT,52.0
2025-COM-09330,A,2023,PTOT,38.0
2025-COM-09256,A,2023,PCAP,0.0
2025-COM-09304,A,2023,PTOT,26.0
2025-COM-10083,A,2023,PCAP,5.0
2025-COM-09336,A,2023,PMUN,965.0
2025-COM-09294,A,2023,PTOT,96.0
2025-COM-10056,A,2023,PTOT,245.0
2025-COM-10059,A,2023,PMUN,114.0
2025-COM-10052,A,2023,PTOT,229.0
2025-COM-11280,A,2023,PCAP,30.0
2025-COM-11289,A,2023,PTOT,998.0
2025-COM-11291,A,2023,PCAP,1.0
2025-COM-11198,A,2023,PTOT,1074.0
2025-COM-11295,A,2023,PTOT,1298.0
2025-COM-11269,A,2023,PTOT,2762.0
2025-COM-11163,A,2023,PCAP,1.0
2025-COM-11199,A,2023,PMUN,1612.0
2025-COM-11279,A,2023,PMUN,2895.0
2025-COM-11308,A,2023,PCAP,14.0
2025-COM-11172,A,2023,PCAP,14.0
2025-COM-11285,A,2023,PCAP,29.0
2025-COM-08015,A,2023,PTOT,101.0
2025-COM-07342,A,2023,PCAP,27.0
2025-COM-08006,A,2023,PTOT,278.0
2025-COM-07338,A,2023,PMUN,1982.0
2025-COM-07260,A,2023,PCAP,20.0
2025-COM-07209,A,2023,PMUN,52.0
2025-COM-07212,A,2023,PCAP,1.0
2025-COM-08016,A,2023,PTOT,198.0
2025-COM-07332,A,2023,PMUN,440.0
2025-COM-07269,A,2023,PTOT,1102.0
2025-COM-07241,A,2023,PCAP,16.0
2025-COM-07336,A,2023,PMUN,235.0
2025-COM-10381,A,2023,PTOT,1055.0
2025-COM-10325,A,2023,PTOT,5142.0
2025-COM-10366,A,2023,PMUN,62.0
2025-COM-10358,A,2023,PCAP,16.0
2025-COM-10335,A,2023,PTOT,231.0
2025-COM-10293,A,2023,PMUN,154.0
2025-COM-10344,A,2023,PCAP,26.0
2025-COM-10309,A,2023,PMUN,84.0
2025-COM-10323,A,2023,PCAP,272.0
2025-COM-10416,A,2023,PTOT,240.0
2025-COM-10398,A,2023,PCAP,1.0
2025-COM-10390,A,2023,PCAP,0.0
2025-COM-08368,A,2023,PTOT,230.0
2025-COM-08360,A,2023,PCAP,1.0
2025-COM-08287,A,2023,PMUN,148.0
2025-COM-08329,A,2023,PMUN,526.0
2025-COM-08329,A,2023,PTOT,536.0
2025-COM-08291,A,2023,PMUN,228.0
2025-COM-08210,A,2023,PCAP,3.0
2025-COM-08304,A,2023,PCAP,3.0
2025-COM-08352,A,2023,PCAP,2.0
2025-COM-08363,A,2023,PMUN,5716.0
2025-COM-08328,A,2023,PMUN,5523.0
2025-COM-08240,A,2023,PCAP,4.0
2025-COM-06013,A,2023,PCAP,16.0
2025-COM-05110,A,2023,PTOT,274.0
2025-COM-05024,A,2023,PCAP,5.0
2025-COM-05045,A,2023,PMUN,1195.0
2025-COM-05040,A,2023,PTOT,3211.0
2025-COM-05165,A,2023,PMUN,242.0
2025-COM-05134,A,2023,PCAP,8.0
2025-COM-05016,A,2023,PCAP,4.0
2025-COM-06014,A,2023,PMUN,971.0
2025-COM-05129,A,2023,PTOT,157.0
2025-COM-05164,A,2023,PTOT,1148.0
2025-COM-05140,A,2023,PMUN,346.0
2025-COM-01297,A,2023,PMUN,937.0
2025-COM-01358,A,2023,PCAP,8.0
2025-COM-01336,A,2023,PCAP,26.0
2025-COM-01369,A,2023,PCAP,23.0
2025-COM-01286,A,2023,PCAP,26.0
2025-COM-01284,A,2023,PCAP,14.0
2025-COM-01332,A,2023,PCAP,18.0
2025-COM-01357,A,2023,PMUN,507.0
2025-COM-01358,A,2023,PMUN,422.0
2025-COM-01328,A,2023,PCAP,4.0
2025-COM-01276,A,2023,PCAP,20.0
2025-COM-01405,A,2023,PCAP,27.0
2025-COM-03285,A,2023,PTOT,181.0
2025-COM-03310,A,2023,PTOT,25445.0
2025-COM-03241,A,2023,PMUN,354.0
2025-COM-03276,A,2023,PMUN,107.0
2025-COM-04023,A,2023,PCAP,2.0
2025-COM-03302,A,2023,PCAP,0.0
2025-COM-03279,A,2023,PCAP,8.0
2025-COM-03249,A,2023,PCAP,6.0
2025-COM-03308,A,2023,PMUN,149.0
2025-COM-03254,A,2023,PTOT,5009.0
2025-COM-03275,A,2023,PTOT,1736.0
2025-COM-03274,A,2023,PMUN,318.0
2025-COM-08087,A,2023,PTOT,132.0
2025-COM-08137,A,2023,PCAP,11.0
2025-COM-08166,A,2023,PTOT,242.0
2025-COM-08117,A,2023,PCAP,1.0
2025-COM-08032,A,2023,PCAP,3.0
2025-COM-08160,A,2023,PTOT,196.0
2025-COM-08040,A,2023,PMUN,851.0
2025-COM-08057,A,2023,PMUN,240.0
2025-COM-08103,A,2023,PCAP,4.0
2025-COM-08180,A,2023,PTOT,1681.0
2025-COM-08205,A,2023,PTOT,67.0
2025-COM-08111,A,2023,PMUN,774.0
2025-COM-08416,A,2023,PTOT,187.0
2025-COM-08408,A,2023,PMUN,517.0
2025-COM-08444,A,2023,PMUN,134.0
2025-COM-08445,A,2023,PTOT,411.0
2025-COM-08463,A,2023,PTOT,53.0
2025-COM-08417,A,2023,PTOT,275.0
2025-COM-09050,A,2023,PTOT,495.0
2025-COM-08486,A,2023,PMUN,1504.0
2025-COM-09042,A,2023,PMUN,965.0
2025-COM-09031,A,2023,PMUN,33.0
2025-COM-09019,A,2023,PTOT,584.0
2025-COM-08449,A,2023,PTOT,717.0
2025-COM-11090,A,2023,PTOT,608.0
2025-COM-11096,A,2023,PCAP,0.0
2025-COM-11138,A,2023,PMUN,658.0
2025-COM-10434,A,2023,PCAP,1.0
2025-COM-11017,A,2023,PCAP,0.0
2025-COM-11072,A,2023,PTOT,206.0
2025-COM-11073,A,2023,PCAP,1.0
2025-COM-11081,A,2023,PMUN,1554.0
2025-COM-11100,A,2023,PCAP,1.0
2025-COM-11041,A,2023,PCAP,19.0
2025-COM-11036,A,2023,PTOT,172.0
2025-COM-11035,A,2023,PTOT,274.0
2025-COM-14367,A,2023,PCAP,5.0
2025-COM-14216,A,2023,PCAP,5.0
2025-COM-14243,A,2023,PMUN,1574.0
2025-COM-14226,A,2023,PCAP,3.0
2025-COM-14198,A,2023,PCAP,10.0
2025-COM-14389,A,2023,PMUN,252.0
2025-COM-14410,A,2023,PTOT,1095.0
2025-COM-14218,A,2023,PMUN,352.0
2025-COM-14286,A,2023,PTOT,508.0
2025-COM-14311,A,2023,PCAP,9.0
2025-COM-14232,A,2023,PTOT,180.0
2025-COM-14318,A,2023,PCAP,11.0
2025-COM-14076,A,2023,PMUN,6106.0
2025-COM-14169,A,2023,PTOT,152.0
2025-COM-14021,A,2023,PMUN,413.0
2025-COM-14160,A,2023,PCAP,2.0
2025-COM-14110,A,2023,PMUN,129.0
2025-COM-14122,A,2023,PMUN,159.0
2025-COM-14006,A,2023,PTOT,1098.0
2025-COM-14162,A,2023,PCAP,15.0
2025-COM-13090,A,2023,PCAP,0.0
2025-COM-14024,A,2023,PMUN,609.0
2025-COM-14146,A,2023,PCAP,3.0
2025-COM-14147,A,2023,PTOT,137.0
2025-REG-03,A,2023,PCAP,2057.0
2025-DEP-86,A,2023,PMUN,438897.0
2025-COM-01004,A,2023,PCAP,405.0
2025-REG-94,A,2023,PMUN,355486.0
2025-DEP-48,A,2023,PMUN,76486.0
2025-COM-01043,A,2023,PMUN,5198.0
2025-DEP-15,A,2023,PCAP,4617.0
2025-DEP-77,A,2023,PCAP,16072.0
2025-COM-01052,A,2023,PTOT,324.0
2025-DEP-84,A,2023,PMUN,572056.0
2025-DEP-54,A,2023,PMUN,732236.0
2025-REG-01,A,2023,PTOT,388493.0
2025-COM-02450,A,2023,PMUN,357.0
2025-COM-02462,A,2023,PCAP,2.0
2025-COM-02438,A,2023,PCAP,4.0
2025-COM-02381,A,2023,PCAP,126.0
2025-COM-02501,A,2023,PMUN,63.0
2025-COM-02464,A,2023,PTOT,380.0
2025-COM-02442,A,2023,PMUN,85.0
2025-COM-02343,A,2023,PMUN,84.0
2025-COM-02377,A,2023,PCAP,5.0
2025-COM-02497,A,2023,PMUN,1146.0
2025-COM-02486,A,2023,PCAP,2.0
2025-COM-02448,A,2023,PMUN,108.0
2025-COM-03191,A,2023,PCAP,5.0
2025-COM-03174,A,2023,PCAP,19.0
2025-COM-03191,A,2023,PTOT,269.0
2025-COM-03192,A,2023,PCAP,2.0
2025-COM-03116,A,2023,PCAP,3.0
2025-COM-03181,A,2023,PMUN,295.0
2025-COM-03027,A,2023,PTOT,928.0
2025-COM-03151,A,2023,PTOT,197.0
2025-COM-03052,A,2023,PCAP,24.0
2025-COM-03046,A,2023,PTOT,1011.0
2025-COM-03030,A,2023,PTOT,951.0
2025-COM-03119,A,2023,PMUN,384.0
2025-COM-12158,A,2023,PCAP,9.0
2025-COM-12145,A,2023,PTOT,22678.0
2025-COM-12232,A,2023,PCAP,8.0
2025-COM-12060,A,2023,PTOT,125.0
2025-COM-12257,A,2023,PTOT,780.0
2025-COM-12150,A,2023,PTOT,548.0
2025-COM-12214,A,2023,PMUN,517.0
2025-COM-12146,A,2023,PMUN,2295.0
2025-COM-12099,A,2023,PMUN,235.0
2025-COM-12147,A,2023,PTOT,150.0
2025-COM-12183,A,2023,PMUN,219.0
2025-COM-12178,A,2023,PCAP,21.0
2025-COM-04188,A,2023,PTOT,940.0
2025-COM-04163,A,2023,PMUN,480.0
2025-COM-04081,A,2023,PTOT,387.0
2025-COM-04088,A,2023,PTOT,5309.0
2025-COM-04180,A,2023,PMUN,67.0
2025-COM-04161,A,2023,PTOT,328.0
2025-COM-05007,A,2023,PMUN,340.0
2025-COM-04180,A,2023,PCAP,0.0
2025-COM-04091,A,2023,PMUN,89.0
2025-COM-04155,A,2023,PCAP,4.0
2025-COM-04222,A,2023,PTOT,353.0
2025-COM-04237,A,2023,PMUN,132.0
2025-COM-02787,A,2023,PTOT,252.0
2025-COM-02732,A,2023,PTOT,95.0
2025-COM-03007,A,2023,PTOT,392.0
2025-COM-02810,A,2023,PMUN,10489.0
2025-COM-02823,A,2023,PCAP,1.0
2025-COM-03023,A,2023,PTOT,9171.0
2025-COM-03020,A,2023,PTOT,299.0
2025-COM-02770,A,2023,PMUN,763.0
2025-COM-02696,A,2023,PMUN,71.0
2025-COM-02809,A,2023,PMUN,75.0
2025-COM-02816,A,2023,PMUN,508.0
2025-COM-02759,A,2023,PCAP,5.0
2025-COM-14657,A,2023,PMUN,307.0
2025-COM-14498,A,2023,PCAP,4.0
2025-COM-14659,A,2023,PCAP,30.0
2025-COM-14427,A,2023,PTOT,285.0
2025-COM-14713,A,2023,PTOT,568.0
2025-COM-14666,A,2023,PTOT,1927.0
2025-COM-14452,A,2023,PTOT,611.0
2025-COM-14652,A,2023,PCAP,2.0
2025-COM-14547,A,2023,PMUN,152.0
2025-COM-14455,A,2023,PMUN,272.0
2025-COM-14550,A,2023,PTOT,88.0
2025-COM-14445,A,2023,PMUN,81.0
2025-ARR-042,A,2023,PTOT,11709.0
2025-ARR-731,A,2023,PTOT,116084.0
2025-ARR-514,A,2023,PMUN,42965.0
2025-ARR-622,A,2023,PMUN,292009.0
2025-ARR-433,A,2023,PTOT,89005.0
2025-ARR-579,A,2023,PTOT,362149.0
2025-ARR-9731,A,2023,PMUN,183285.0
2025-ARR-523,A,2023,PMUN,65724.0
2025-ARR-111,A,2023,PTOT,167858.0
2025-ARR-013,A,2023,PTOT,109288.0
2025-ARR-781,A,2023,PMUN,284957.0
2025-ARR-579,A,2023,PMUN,356297.0
2025-COM-13075,A,2023,PMUN,11632.0
2025-COM-12233,A,2023,PMUN,256.0
2025-COM-12244,A,2023,PCAP,8.0
2025-COM-12282,A,2023,PMUN,413.0
2025-COM-13077,A,2023,PTOT,15955.0
2025-COM-13011,A,2023,PTOT,267.0
2025-COM-12293,A,2023,PMUN,124.0
2025-ARM-13210,A,2023,PTOT,60711.0
2025-ARM-13204,A,2023,PCAP,287.0
2025-COM-12294,A,2023,PCAP,19.0
2025-ARM-13209,A,2023,PMUN,77406.0
2025-COM-12289,A,2023,PTOT,209.0
2025-ARR-092,A,2023,PCAP,1704.0
2025-ARR-2B3,A,2023,PCAP,717.0
2025-ARR-463,A,2023,PCAP,1273.0
2025-ARR-801,A,2023,PCAP,2373.0
2025-ARR-363,A,2023,PMUN,27440.0
2025-ARR-701,A,2023,PCAP,2436.0
2025-ARR-9712,A,2023,PCAP,1855.0
2025-ARR-134,A,2023,PCAP,3825.0
2025-ARR-521,A,2023,PCAP,2094.0
2025-ARR-371,A,2023,PCAP,2042.0
2025-ARR-423,A,2023,PCAP,5321.0
2025-ARR-621,A,2023,PCAP,4772.0
2025-COM-02062,A,2023,PMUN,131.0
2025-COM-02049,A,2023,PMUN,752.0
2025-COM-02002,A,2023,PCAP,11.0
2025-COM-02025,A,2023,PMUN,361.0
2025-COM-02035,A,2023,PTOT,280.0
2025-COM-02068,A,2023,PTOT,89.0
2025-COM-02127,A,2023,PCAP,3.0
2025-COM-02148,A,2023,PTOT,249.0
2025-COM-02036,A,2023,PTOT,72.0
2025-COM-02131,A,2023,PTOT,1982.0
2025-COM-02005,A,2023,PMUN,417.0
2025-COM-02087,A,2023,PTOT,32.0
2025-COM-10353,A,2023,PCAP,14.0
2025-COM-10387,A,2023,PCAP,1166.0
2025-COM-10305,A,2023,PTOT,91.0
2025-COM-10338,A,2023,PMUN,173.0
2025-COM-10368,A,2023,PCAP,16.0
2025-COM-10372,A,2023,PCAP,10.0
2025-COM-10361,A,2023,PTOT,261.0
2025-COM-10393,A,2023,PTOT,189.0
2025-COM-10384,A,2023,PTOT,200.0
2025-COM-10295,A,2023,PTOT,330.0
2025-COM-10290,A,2023,PTOT,231.0
2025-COM-10308,A,2023,PTOT,234.0
2025-COM-02626,A,2023,PCAP,7.0
2025-COM-02592,A,2023,PCAP,3.0
2025-COM-02677,A,2023,PMUN,232.0
2025-COM-02555,A,2023,PTOT,2159.0
2025-COM-02528,A,2023,PTOT,212.0
2025-COM-02653,A,2023,PMUN,450.0
2025-COM-02644,A,2023,PCAP,9.0
2025-COM-02606,A,2023,PTOT,95.0
2025-COM-02543,A,2023,PTOT,1963.0
2025-COM-02538,A,2023,PTOT,86.0
2025-COM-02573,A,2023,PMUN,53.0
2025-COM-02613,A,2023,PCAP,10.0
2025-COM-11168,A,2023,PTOT,121.0
2025-COM-11322,A,2023,PTOT,1066.0
2025-COM-11254,A,2023,PCAP,213.0
2025-COM-11206,A,2023,PTOT,10876.0
2025-COM-11247,A,2023,PMUN,37.0
2025-COM-11160,A,2023,PCAP,1.0
2025-COM-11291,A,2023,PTOT,147.0
2025-COM-11158,A,2023,PCAP,4.0
2025-COM-11204,A,2023,PMUN,33.0
2025-COM-11178,A,2023,PCAP,26.0
2025-COM-11309,A,2023,PMUN,89.0
2025-COM-11246,A,2023,PCAP,0.0
2025-COM-07079,A,2023,PMUN,1151.0
2025-COM-07071,A,2023,PMUN,777.0
2025-COM-07191,A,2023,PTOT,2296.0
2025-COM-07183,A,2023,PMUN,545.0
2025-COM-07053,A,2023,PCAP,7.0
2025-COM-07114,A,2023,PTOT,230.0
2025-COM-07155,A,2023,PTOT,1358.0
2025-COM-07067,A,2023,PMUN,327.0
2025-COM-07055,A,2023,PMUN,3143.0
2025-COM-07197,A,2023,PCAP,78.0
2025-COM-07149,A,2023,PTOT,297.0
2025-COM-07045,A,2023,PTOT,545.0
2025-COM-09220,A,2023,PMUN,157.0
2025-COM-09092,A,2023,PTOT,67.0
2025-COM-09109,A,2023,PMUN,185.0
2025-COM-09121,A,2023,PMUN,788.0
2025-COM-09164,A,2023,PCAP,12.0
2025-COM-09132,A,2023,PTOT,239.0
2025-COM-09101,A,2023,PCAP,4.0
2025-COM-09235,A,2023,PMUN,888.0
2025-COM-09213,A,2023,PTOT,234.0
2025-COM-09109,A,2023,PTOT,188.0
2025-COM-09190,A,2023,PTOT,116.0
2025-COM-09204,A,2023,PCAP,10.0
2025-COM-11358,A,2023,PCAP,0.0
2025-COM-12050,A,2023,PCAP,12.0
2025-COM-11366,A,2023,PMUN,534.0
2025-COM-12015,A,2023,PMUN,228.0
2025-COM-11343,A,2023,PTOT,110.0
2025-COM-11406,A,2023,PMUN,35.0
2025-COM-11423,A,2023,PCAP,7.0
2025-COM-11387,A,2023,PCAP,0.0
2025-COM-12027,A,2023,PCAP,7.0
2025-COM-12002,A,2023,PMUN,929.0
2025-COM-12223,A,2023,PMUN,1581.0
2025-COM-11333,A,2023,PTOT,113.0
2025-COM-06046,A,2023,PCAP,30.0
2025-COM-06121,A,2023,PCAP,11.0
2025-COM-06085,A,2023,PMUN,19782.0
2025-COM-06018,A,2023,PMUN,10511.0
2025-COM-06056,A,2023,PMUN,124.0
2025-COM-06065,A,2023,PMUN,7265.0
2025-COM-06106,A,2023,PMUN,552.0
2025-COM-06031,A,2023,PTOT,1282.0
2025-COM-06022,A,2023,PTOT,567.0
2025-COM-06056,A,2023,PTOT,125.0
2025-COM-07014,A,2023,PTOT,389.0
2025-COM-07005,A,2023,PTOT,1578.0
2025-COM-08364,A,2023,PTOT,122.0
2025-COM-08281,A,2023,PCAP,6.0
2025-COM-08366,A,2023,PCAP,5.0
2025-COM-08259,A,2023,PCAP,2.0
2025-COM-08236,A,2023,PCAP,11.0
2025-COM-08319,A,2023,PCAP,8.0
2025-COM-08384,A,2023,PCAP,5.0
2025-COM-08296,A,2023,PCAP,3.0
2025-COM-08220,A,2023,PMUN,311.0
2025-COM-08229,A,2023,PMUN,150.0
2025-COM-08257,A,2023,PCAP,4.0
